N	O
loch	O
sullen	O
sy	O
gehoonden	O
sijn	O
destucken	O
uijt	O
de	O
Oriffe	O
van	O
Haer	O
hooch	O
mo	O
:	O
die	O
hun	O
onder	O
behoorlicken	O
Inventaris	O
onder	O
recepishe	O
mede	O
gegeven	O
off	O
toegesonden	O
,	O
souden	O
mogen	O
werden	O
,	O
omme	O
sich	O
daer	O
van	O
te	O
dienen	O
int	O
uijtvoeren	O
van	O
harden	O
Last	O
tharer	O
wederscomste	O
nevens	O
hun	O
voors	O
verbael	O
bij	O
inttreckinge	O
vanden	O
voors	O
Inventaris	O
ende	O
recepise	O
behoorlick	O
restitueren	O
,	O
ende	O
daernevens	O
oock	O
onder	O
Inventaris	O
over	O
te	O
leveren	O
alle	O
sodanige	O
originele	O
ende	O
andere	O
stucken	O
als	O
haer	O
E.	O
geduijrende	O
dese	O
Commissie	O
becomen	O
sullen	O
somme	O
alsdan	O
ter	O
griffie	O
voors	O
geseponeert	O
te	O
werden	O
.	O
