In	O
deliberatie	O
geleyt	O
synde	O
,	O
Is	O
goetgevonden	O
&	O
vstaen	O
mits	O
desen	O
te	O
versoecken	O
de	O
Heeren	O
Gecomen	O
in	O
des	O
Generaliteijts	B-ORG
Reeckencamer	I-ORG
datse	O
haer	O
Ho	O
:	O
mo	O
:	O
alnoch	O
in	O
conformité	O
van	O
derselver	B-RES
resolutie	I-RES
van	I-RES
9e	B-DAT
.	I-DAT
mey	I-DAT
lestleden	I-DAT
willen	O
laten	O
toecomen	O
hare	O
consideratien	O
,	O
nopende	O
het	O
doen	O
van	O
reeckeninge	O
van	O
Johan	B-PER
Groulart	I-PER
als	I-PER
Convoymeester	B-HOE
tot	I-HOE
maestricht	B-LOC
om	O
deselve	O
gesien	O
voorts	O
gedaen	O
te	O
worden	O
naer	O
behooren	O
.	O
