De	O
Declaratie	O
van	O
pr	O
.	O
Verdijn	O
,	O
over	O
leverancie	O
van	O
twee	O
goude	O
kettingen	O
,	O
ende	O
een	O
medaille	O
,	O
achtervolgens	O
hare	B-RES
ho	I-RES
:	I-RES
Mo	I-RES
:	I-RES
resolutie	I-RES
vanden	I-RES
vierden	I-RES
deses	I-RES
,	O
gemaeckt	O
voor	O
,	O
ende	O
ten	O
behoeve	O
vanden	O
heer	O
Muller	O
,	O
gewesen	O
Extraordinaris	O
Minister	O
alhier	O
vande	O
fursten	O
van	O
Brunswijck	O
ende	O
Lunenburgh	O
,	O
ende	O
—	O
desselfs	O
secretaris	O
respective	O
;	O
Is	O
nae	O
deliberatie	O
gestelt	O
in	O
—	O
handen	O
vanden	O
randt	O
van	O
State	O
,	O
ende	O
des	O
generaliteijts	O
ReeckenCamer	O
,	O
om	O
te	O
visiteren	O
,	O
examineren	O
,	O
ende	O
liquideren	O
,	O
volgens	O
,	O
en	O
in	O
conformité	O
vande	O
ordre	O
vant	O
Landt	O
.	O
Des	O
wert	O
den	O
agent	O
de	O
heijde	O
geordonneert	O
,	O
de	O
voorschreve	O
twee	O
kettingen	O
te	O
adresseren	O
,	O
sulcx	O
ende	O
daer't	O
behoort	O
.	O
