Opt	O
voordragen	O
van	O
Syn	O
Extie	O
.	O
is	O
goetgevonden	O
dat	O
aenden	O
Ambassadeur	O
Joachimi	O
sal	O
werden	O
geschreven	O
dat	O
hy	O
metten	O
Coninck	O
ende	O
hertoch	O
van	O
Buckingham	O
communicere	O
ende	O
in	O
balance	O
stelle	O
off	O
niet	O
dienstich	O
en	O
waere	O
,	O
dat	O
de	O
Vloot	O
van	O
syne	O
Mat	O
.	O
gesamentlyck	O
met	O
de	O
schepen	O
,	O
vant	O
lant	O
daerby	O
te	O
voegen	O
,	O
werden	O
gesonden	O
naer	O
Westen	O
.	O
tegens	O
de	O
schepen	O
die	O
„	O
den	O
Coningh	O
van	O
Spaignen	O
die	O
naer	O
Indien	O
gaen	O
,	O
om	O
deselve	O
waer	O
te	O
nemen	O
ende	O
te	O
beschadigen	O
soo	O
veel	O
doens	O
wesen	O
sal	O
.	O
