De	O
resolutien	O
gisteren	O
genomen	O
sijn	O
gelesen	O
en	O
geresumeert	O
,	O
Sijn	O
inde	O
Vergaderinge	O
gecompareert	O
de	O
heeren	O
Doctor	O
Bernhard	O
Swaluwen	O
burgermeester	O
der	O
Stadt	O
Embden	O
ende	O
Henricus	O
Gerardi	O
President	O
des	O
Collegij	O
der	O
veertigen	O
derselver	O
Stadt	O
,	O
ende	O
hebben	O
in	O
cracht	O
van	O
derselver	O
brieff	O
van	O
credentie	O
dato	O
Embden	O
xI	O
februarij	O
lestleden	O
,	O
eerst	O
bij	O
monde	O
gedaen	O
ende	O
daer	O
naer	O
in	O
geschrifte	O
overgelevert	O
de	O
propositie	O
hier	O
naer	O
geinsereert	O
,	O
die	O
haer	O
Hoochmog	O
:	O
hebben	O
overgenomen	O
om	O
te	O
lesen	O
,	O
ende	O
vervolgens	O
daerop	O
te	O
resolveren	O
sulcx	O
zij	O
bevinden	O
sullen	O
te	O
behooren	O
.	O
Opde	O
memorie	O
aen	O
haer	O
Ho	O
:	O
Mo	O
:	O
gepresenteert	O
bij	O
Joost	O
Willemsz	O
Miekercke	O
,	O
hebben	O
haer	O
Ho	O
:	O
Mo	O
:	O
verclaert	O
de	O
Saeck	O
te	O
laten	O
berusten	O
bij	O
t'officie	O
door	O
den	O
Griffier	O
Musch	O
albereijts	O
aen	O
t'Hoff	O
van	O
Hollandt	O
in	O
persoon	O
gedaen	O
uijt	O
den	O
naem	O
ende	O
van	O
wegen	O
haer	O
Ho	O
:	O
Mo	O
:	O
