Ontfangen	O
een	O
missive	O
vande	O
hrn	O
Gedepe	O
.	O
Staten	O
van	O
Stadt	B-LOC
Groninge	I-LOC
&	I-LOC
Ommelanden	I-LOC
,	O
ge	O
tot	O
Groninge	B-LOC
den	O
5deses	O
,	O
stilo	O
loci	O
,	O
tenderende	O
ten	O
einde	O
dat	O
de	O
Compe	O
.	O
van	O
Baron	O
van	O
Ronan	B-LOC
,	O
in	O
plaetse	O
van	O
Captn	O
Eger	O
Tamminga	O
tot	O
meurs	B-LOC
hebbende	O
gelegen	O
,	O
wederom	O
tot	O
Groninge	B-LOC
voornt	O
in	O
Guarnisoen	O
gebracht	O
moge	O
werden	O
:	O
waer	O
op	O
gedelibt	O
sijnde	O
,	O
Is	O
goetgevonden	O
&	O
vstaen	O
,	O
dat	O
de	O
vs	O
missive	O
gesonden	O
sal	O
werden	O
aen	O
Raet	O
van	O
State	O
om	O
te	O
adviseren	O
.	O
