Op	O
de	O
Requeste	O
van	O
de	O
Hooft-Officieren	O
van	O
het	O
Regiment	O
van	O
den	O
Collonel	O
Plessen	O
,	O
is	O
na	O
voorgaende	O
deliberatie	O
goedtgevonden	O
ende	O
verstaen	O
,	O
dat	O
een	O
Paspoort	O
in	O
behoorlijcke	O
forma	O
sal	O
werden	O
gedepescheert	O
,	O
om	O
de	O
Goederen	O
,	O
breeder	O
in	O
de	O
voorschreve	O
Requeste	O
gespecificeert	O
,	O
tot	O
monteringe	O
van	O
het	O
voorsz	O
Regiment	O
,	O
na	O
Venlo	O
te	O
mogen	O
uytvoeren	O
,	O
vry	O
,	O
ende	O
sonder	O
betalinge	O
van	O
'	O
s	O
Landts	O
gerechtigheydt	O
.	O
