BSter	O
Vergaderinge	O
geleesen	O
het	O
Advis	O
van	O
'	O
s	O
Lands	O
Advocaten	O
,	O
geformeert	O
alhier	O
in	O
den	O
Hage	O
den	O
2	O
deeser	O
loopende	O
maand	O
,	O
i	O
gevolge	O
en	O
ter	O
voldoening	O
aan	O
haar	B-RES
Hoog	I-RES
Mog	I-RES
.	I-RES
Resolutie	I-RES
van	I-RES
den	I-RES
18	I-RES
Maart	I-RES
1783	I-RES
,	O
ontfangen	O
hebbende	O
de	O
Requeste	O
aan	O
haar	O
Hoog	O
Mog	O
.	O
op	O
den	O
24	O
December	O
1782	O
,	O
gepresenteert	O
door	O
Johan	O
Thomas	O
Schmid	O
,	O
Procureur	O
voor	O
den	O
Hove	O
van	O
Gelderland	O
te	O
Venlo	O
,	O
en	O
voorts	O
,	O
in	O
gevolge	O
en	O
ter	O
voldoeninge	O
aan	O
haar	B-RES
Hoog	I-RES
Mog	I-RES
.	I-RES
Resolutie	I-RES
van	I-RES
den	I-RES
voorsz	I-RES
24	I-RES
December	I-RES
1782	I-RES
,	O
nevens	O
deselve	O
Requeste	O
alsnu	O
aan	O
voornoemde	O
'	O
s	O
Lands	O
Advocaten	O
toegesonden	O
,	O
hebbende	O
geëxamineert	O
de	O
gemelde	O
Requeste	O
;	O
,	O
versoekende	O
den	O
Suppliant	O
om	O
reedenen	O
daar	O
by	O
geallegueert	O
,	O
dat	O
het	O
haar	O
Hoog	O
Mog	O
.	O
gunstig	O
soude	O
mogen	O
behagen	O
,	O
den	O
Suppliant	O
uaorus	O
nomine	O
voor	O
soo	O
veel	O
nodig	O
ex	O
suprema	O
potestate	O
te	O
releveeren	O
van	O
alsulke	O
Contracten	O
of	O
Conventien	O
hoe	O
genaamt	O
,	O
welke	O
des	O
Suppliantes	O
Schoonvader	O
Johannes	O
Gaelen	O
met	O
sijne	O
Huisvrouw	O
en	O
de	O
verdere	O
Erfgenaamen	O
mogten	O
hebben	O
ingegaan	O
met	O
de	O
voortydige	O
Provisoiren	O
van	O
de	O
Roomsch	O
Catholyke	O
Huis-Armen	O
te	O
Venlo	O
,	O
over	O
de	O
Testamentaire	O
dispositie	O
van	O
den	O
22	O
Augusty	O
1734	O
by	O
Michiel	O
Schevers	O
en	O
des	O
Suppliantes	O
Vrouws	O
Grootmoeder	O
Geertruyd	O
Elisabeth	O
van	O
Aerssen	O
,	O
laatst	O
Weduwe	O
Gaelen	O
,	O
ingegaan	O
,	O
met	O
alle	O
gevolgen	O
van	O
dien	O
,	O
en	O
dus	O
den	O
Suppliant	O
uworus	O
nomine	O
te	O
stellen	O
in	O
soodanigen	O
staat	O
als	O
wylen	O
desselfs	O
Schoonvader	O
Johannes	O
Gaelen	O
was	O
voor	O
dato	O
van	O
het	O
ingaan	O
van	O
die	O
Contract	O
,	O
Contracten	O
of	O
Conventien	O
met	O
de	O
Provisoiren	O
van	O
de	O
Roomsche	O
Catholyke	O
Huisarmen	O
over	O
het	O
voorsz	O
Testament	O
geslooten	O
,	O
met	O
committimus	O
aan	O
den	O
Hove	O
van	O
Gelderland	O
te	O
Venlo	O
voornoemt	O
.	O
En	O
versoekende	O
wyders	O
,	O
vermits	O
des	O
Suppliants	O
hoogdringende	O
armoede	O
,	O
als	O
van	O
alles	O
gespolieert	O
zynde	O
,	O
dat	O
de	O
Depeches	O
dienaangaande	O
en	O
alle	O
opvolgende	O
ter	O
Griffie	O
van	O
haar	O
Hoog	O
Mog	O
.	O
aan	O
hem	O
Suppliant	O
pro	O
Deo	O
souden	O
mogen	O
worden	O
uitgegeeven	O
;	O
met	O
last	O
aan	O
den	O
Hove	O
te	O
Venlo	O
,	O
om	O
de	O
nodige	O
Depeches	O
aldaar	O
insgelyks	O
aan	O
den	O
Suppliant	O
pro	O
Deo	O
te	O
laten	O
volgen	O
,	O
als	O
meede	O
de	O
Bylagen	O
nevens	O
deselve	O
Requeste	O
gevoegt	O
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
Copie	O
van	O
de	O
Requeste	O
door	O
den	O
Suppliant	O
op	O
den	O
24	O
December	O
1782	O
aan	O
haar	O
Hoog	O
Mog	O
.	O
gepresenteert	O
,	O
sal	O
worden	O
