Waerop	O
gedelibereert	O
sijnde	O
,	O
Is	O
goetgevonden	O
,	O
ende	O
verstaen	O
,	O
dat	O
de	O
voorschreve	O
Missive	O
gestelt	O
sal	O
werden	O
in	O
handen	O
vande	O
heeren	B-COM
Huijgens	I-COM
,	I-COM
ende	I-COM
andere	I-COM
hare	I-COM
ho	I-COM
:	I-COM
Mo	I-COM
:	I-COM
Gedeputeerden	I-COM
tot	I-COM
de	I-COM
Militaire	I-COM
saecken	I-COM
,	O
om	O
te	O
visiteren	O
,	O
exa	O
=	O
mineren	O
,	O
oock	O
de	O
conferentie	O
vermelt	O
in	O
hare	O
Ho	O
:	O
Mo	O
:	O
resolutie	O
vanden	O
tweeentwintichsten	O
deses	O
,	O
met	O
,	O
ende	O
nevens	O
eenige	O
Heeren	O
Gecommitteerden	O
uijt	O
den	O
welgemelten	O
Raedt	O
bij	O
haer	O
E.	O
selfs	O
te	O
nomineren	O
,	O
ten	O
spoedichsten	O
bijder	O
handt	O
te	O
nemen	O
,	O
ende	O
daervan	O
rapport	O
te	O
doen	O
.	O
sonder	O
resumptie	O
.	O
