Is	O
gelesen	O
de	O
Requiste	O
van	O
Jacob	O
Lucasz	O
Ontfanger	O
generael	O
van	O
t	O
'	O
Collegie	O
ter	O
admiraliteyt	O
in	O
t	O
'	O
Noorderquartier	O
,	O
versoucks	O
dat	O
hem	O
in	O
reeckeninge	O
mocht	O
worden	O
toegestaen	O
&	O
geaccordeert	O
maeckelardie	O
gelt	O
van	O
alle	O
de	O
penningen	O
by	O
hem	O
ten	O
laste	O
van	O
t'lant	O
op	O
Interest	O
genegotieert	O
,	O
ende	O
dat	O
van	O
den	O
beginne	O
dat	O
de	O
selue	O
penningen	O
syn	O
gelicht	O
in	O
conformité	O
van	O
t'geene	O
den	O
Ontfanger	O
generael	O
en	O
d'andere	O
ontfangers	O
van	O
de	O
respectiue	O
collegien	O
ter	O
Admiraliteyt	O
wort	O
gepasseert	O
.	O
Waerop	O
gedelibereert	O
synde	O
Is	O
goetgevonden	O
hierop	O
te	O
lerstaen	O
t'aduis	O
vande	O
Gecommitteerde	O
in	O
des	O
Generalityts	O
reeckencamer	O
