De	O
resolutien	O
gisteren	O
voorde	O
middach	O
genomen	O
syn	O
gelesen	O
&	O
geresumeert	O
.	O
Ende	O
alsoo	O
inde	O
vergaderinge	O
gisteren	O
avont	O
egeen	O
—	O
resolutien	O
en	O
syn	O
genomen	O
,	O
soo	O
en	O
valt	O
als	O
nu	O
deses	O
aengaende	O
egeen	O
resumptie	O
.	O
De	O
Reqte	O
.	O
van	O
Robert	B-PER
Kilnert	I-PER
Engels	I-PER
Coopman	I-PER
tot	I-PER
Rotterdam	I-PER
,	O
gesecundeert	O
met	O
recommandae	O
van	O
Resident	B-PER
Boswel	I-PER
.	O
Is	O
nae	O
voorgaende	O
deliberae	O
gestelt	O
In	O
handen	O
van	O
voorgaende	O
Commissarissen	O
.	O
