In	O
deliberatie	O
geleyt	O
synde	O
,	O
Is	O
goetgevonden	O
&	O
vstaen	O
mits	O
desen	O
te	O
versoecken	O
de	O
Heeren	O
Gecomen	O
in	O
des	O
Generaliteijts	O
Reeckencamer	O
datse	O
haer	O
Ho	O
:	O
mo	O
:	O
alnoch	O
in	O
conformité	O
van	O
derselver	B-RES
resolutie	I-RES
van	I-RES
9e	I-RES
.	I-RES
mey	I-RES
lestleden	I-RES
willen	O
laten	O
toecomen	O
hare	O
consideratien	O
,	O
nopende	O
het	O
doen	O
van	O
reeckeninge	O
van	O
Johan	O
Groulart	O
als	O
Convoymeester	O
tot	O
maestricht	O
om	O
deselve	O
gesien	O
voorts	O
gedaen	O
te	O
worden	O
naer	O
behooren	O
.	O
