Ontfangen	O
een	O
missive	O
vande	O
Raden	O
ende	O
reeckeninge	O
van	O
Sijn	B-PER
hoocheijt	I-PER
den	I-PER
heere	I-PER
Prince	I-PER
van	I-PER
Orange	I-PER
,	O
geschreven	O
alhier	O
inden	O
hage	O
den	O
achtentwintichsten	O
deser	O
houdende	O
ingevolge	O
ende	O
tot	O
voldoeninge	O
van	O
haer	O
ho	O
:	O
Mo	O
:	O
resolutie	O
van	O
den	O
13e	O
daer	O
te	O
vooren	O
,	O
derselver	O
consideratien	O
opde	O
requeste	O
van	O
mr	B-PER
pieter	I-PER
Ardes	I-PER
ten	O
selven	O
dage	O
aen	O
haer	O
ho	O
:	O
mo	O
:	O
overgegeven	O
,	O
versoeckende	O
copie	O
van	O
haer	O
ho	O
:	O
mo	O
:	O
resolutie	O
vanden	O
twintichsten	O
December	O
1662	O
.	O
genomen	O
opde	O
memorie	O
van	O
haer	B-PER
hoocheijt	I-PER
de	I-PER
princesse	I-PER
Douairiere	I-PER
van	I-PER
Orange	I-PER
;	O
Waer	O
op	O
gedelibereert	O
sijnde	O
,	O
Is	O
goetgevonden	O
en	O
verstaen	O
,	O
dat	O
in	O
het	O
voorschreve	O
versoeck	O
niet	O
can	O
werden	O
getreden	O
,	O
ende	O
is	O
dienvolgende	O
t'selve	O
affgewesen	O
.	O
