Sijnde	O
ter	O
Vergaderinge	O
gelesen	O
de	O
Reqe	O
.	O
vanden	O
Agent	O
de	O
Heijde	O
versoeckende	O
dat	O
haer	O
Ho	O
:	O
Mo	O
:	O
,	O
als	O
voor	O
desen	O
gebruijcken	O
,	O
lick	O
,	O
hem	O
,	O
soo	O
over	O
'	O
t	O
marginaleren	O
,	O
indexeren	O
ende	O
grosseren	O
vant	O
register	O
vande	O
ordinaris	O
resolutien	O
genomen	O
inden	O
voorleden	O
Jare	B-DAT
1659	I-DAT
gelieven	O
toe	O
te	O
leggen	O
de	O
Somme	O
van	O
hondert	O
vijftich	O
guldens	O
,	O
als	O
over	O
'	O
t	O
register	O
der	O
secreete	O
resolutien	O
vanden	O
selve	O
Jare	O
hondert	O
guldens	O
,	O
ende	O
daer	O
van	O
ordonnantie	O
te	O
doen	O
depescheren	O
;	O
naer	O
deliberatie	O
goetgevonden	O
ende	O
verstaen	O
,	O
mits	O
desen	O
te	O
consenteren	O
int	O
voorschreve	O
versoeck	O
,	O
ende	O
wert	O
dienvolgens	O
den	O
Raet	O
van	O
State	O
versocht	O
,	O
ten	O
behoeve	O
vanden	O
voornoemden	O
Agent	O
de	O
Heijde	O
,	O
ordonnantie	O
te	O
willen	O
doen	O
depescheren	O
ter	O
somme	O
van	O
twee	O
hondert	O
vijftich	O
guldens	O
,	O
