Synde	O
van	O
wegen	O
den	O
Raedt	B-ORG
van	I-ORG
State	I-ORG
haer	O
ho	O
:	O
Mo	O
:	O
voorgedragen	O
dat	O
de	O
voorgenomen	O
fortificatien	O
buyten	O
Bergen	O
op	O
Zoom	O
en	O
ontrent	O
Steenbergen	O
sulcx	O
waeren	O
geavanceert	O
,	O
dat	O
aen	O
d'aenmemers	O
over	O
den	O
eersten	O
bedongen	O
paye	O
ordonnantien	O
wierden	O
verleent	O
op	O
den	O
Ontfanger	O
Generael	O
Doubleth	O
,	O
dan	O
dat	O
hy	O
hadde	O
verclaert	O
deselue	O
nyet	O
te	O
konnen	O
betaelen	O
vermits	O
hy	O
daer	O
toe	O
van	O
penningen	O
niet	O
en	O
was	O
versien	O
.	O
Is	O
nae	O
voorgaende	O
deliberatie	O
goetgevonden	O
de	O
heeren	B-ORG
van	I-ORG
Hollant	I-ORG
en	I-ORG
Zeelant	I-ORG
by	O
desen	O
te	O
versoucken	O
dat	O
sy	O
in	O
conformité	O
van	O
voorgaende	O
resolutien	O
de	O
penningen	O
tot	O
de	O
voors	O
fortificatien	O
noodich	O
ten	O
comptoire	B-ORG
van	I-ORG
Ontfanger	I-ORG
Generael	I-ORG
willen	O
furneren	O
,	O
en	O
met	O
den	O
anderen	O
onderlingen	O
convenieren	O
ouer	O
haere	O
respectiue	O
quota	O
in	O
de	O
selffde	O
penningen	O
.	O
